,airline_name,date_of_journey,source,destination,departure_time,arrival_time,duration,total_stops,price
1283,IndiGo,"Mon, 22 Nov",Kolkata,Goa,09:05,14:00,4h 55m,1 Stop,"5,474"
1284,IndiGo,"Mon, 22 Nov",Kolkata,Goa,13:55,20:50,6h 55m,1 Stop,"5,474"
1285,SpiceJet,"Mon, 22 Nov",Kolkata,Goa,21:25,"16:35
+ 1 day",19h 10m,1 Stop,"5,753"
1286,IndiGo,"Mon, 22 Nov",Kolkata,Goa,09:05,17:25,8h 20m,1 Stop,"5,790"
1287,Air India,"Mon, 22 Nov",Kolkata,Goa,09:25,20:30,11h 05m,1 Stop,"5,985"
1288,SpiceJet,"Mon, 22 Nov",Kolkata,Goa,09:40,"01:00
+ 1 day",15h 20m,1 Stop,"6,053"
1289,SpiceJet,"Mon, 22 Nov",Kolkata,Goa,21:15,"17:05
+ 1 day",19h 50m,1 Stop,"6,053"
1290,Go First,"Mon, 3 Jan",Kolkata,Pune,17:05,23:30,6h 25m,1 Stop,"4,180"
1291,Go First,"Mon, 3 Jan",Kolkata,Pune,13:20,23:30,10h 10m,1 Stop,"4,687"
1292,Air Asia,"Mon, 3 Jan",Kolkata,Pune,07:35,11:20,3h 45m,1 Stop,"5,179"
1293,Air India,"Mon, 3 Jan",Kolkata,Pune,20:30,"07:00
+ 1 day",10h 30m,1 Stop,"5,294"
1294,Air India,"Mon, 3 Jan",Kolkata,Pune,20:30,"12:05
+ 1 day",15h 35m,1 Stop,"5,294"
1295,Go First,"Mon, 3 Jan",Kolkata,Pune,08:25,18:15,9h 50m,1 Stop,"5,307"
1296,Go First,"Mon, 3 Jan",Kolkata,Pune,22:40,"01:05
+ 1 day",2h 25m,1 Stop,"5,497"
1297,SpiceJet,"Mon, 3 Jan",Kolkata,Pune,09:15,11:55,2h 40m,1 Stop,"5,497"
1298,Air Asia,"Mon, 3 Jan",Kolkata,Pune,08:45,14:25,5h 40m,1 Stop,"5,640"
1299,Air India,"Mon, 3 Jan",Kolkata,Pune,10:25,"07:00
+ 1 day",20h 35m,1 Stop,"5,819"
1300,Air India,"Fri, 31 Dec",Kolkata,Chennai,14:40,17:05,2h 25m,1 Stop,"3,281"
1301,SpiceJet,"Fri, 31 Dec",Kolkata,Chennai,21:25,23:35,2h 10m,1 Stop,"3,337"
1302,Air Asia,"Fri, 31 Dec",Kolkata,Chennai,13:30,16:05,2h 35m,1 Stop,"3,454"
1303,Air Asia,"Fri, 31 Dec",Kolkata,Chennai,04:40,08:35,3h 55m,1 Stop,"3,454"
1304,Air Asia,"Fri, 31 Dec",Kolkata,Chennai,16:30,20:30,4h 00m,1 Stop,"3,454"
1305,SpiceJet,"Fri, 31 Dec",Kolkata,Chennai,15:55,18:25,2h 30m,2 Stop(s),"3,653"
1306,Air India,"Fri, 31 Dec",Kolkata,Chennai,19:00,"08:00
+ 1 day",13h 00m,2 Stop(s),"4,904"
1307,IndiGo,"Fri, 31 Dec",Kolkata,Chennai,05:30,08:00,2h 30m,1 Stop,"4,964"
1308,IndiGo,"Fri, 31 Dec",Kolkata,Chennai,08:50,11:20,2h 30m,1 Stop,"4,964"
1309,IndiGo,"Fri, 31 Dec",Kolkata,Chennai,11:15,13:45,2h 30m,1 Stop,"4,964"
1310,Air Asia,"Thu, 13 Jan",Kolkata,Hyderabad,04:40,06:45,2h 05m,1 Stop,"2,436"
1311,Air Asia,"Thu, 13 Jan",Kolkata,Hyderabad,16:30,18:40,2h 10m,1 Stop,"2,436"
1312,Go First,"Thu, 13 Jan",Kolkata,Hyderabad,17:05,19:20,2h 15m,1 Stop,"2,436"
1313,Air India,"Thu, 13 Jan",Kolkata,Hyderabad,19:00,21:15,2h 15m,1 Stop,"2,436"
1314,Go First,"Thu, 13 Jan",Kolkata,Hyderabad,13:20,15:40,2h 20m,1 Stop,"2,436"
1315,IndiGo,"Thu, 13 Jan",Kolkata,Hyderabad,19:45,22:10,2h 25m,1 Stop,"2,436"
1316,IndiGo,"Thu, 13 Jan",Kolkata,Hyderabad,09:35,12:05,2h 30m,1 Stop,"2,436"
1317,IndiGo,"Thu, 13 Jan",Kolkata,Hyderabad,06:05,08:20,2h 15m,1 Stop,"2,603"
1318,IndiGo,"Thu, 13 Jan",Kolkata,Hyderabad,13:50,16:10,2h 20m,1 Stop,"2,750"
1319,Air Asia,"Thu, 13 Jan",Kolkata,Hyderabad,13:30,22:35,9h 05m,1 Stop,"4,644"
1320,Air Asia,"Tue, 30 Nov",Pune,New Delhi,18:40,20:50,2h 10m,1 Stop,"2,798"
1321,IndiGo,"Tue, 30 Nov",Pune,New Delhi,16:15,18:30,2h 15m,1 Stop,"2,798"
1322,Air India,"Tue, 30 Nov",Pune,New Delhi,18:50,21:05,2h 15m,1 Stop,"2,798"
1323,Air Asia,"Tue, 30 Nov",Pune,New Delhi,17:50,20:10,2h 20m,1 Stop,"2,798"
1324,Air India,"Tue, 30 Nov",Pune,New Delhi,12:35,16:00,3h 25m,1 Stop,"2,798"
1325,IndiGo,"Tue, 30 Nov",Pune,New Delhi,15:40,22:30,6h 50m,1 Stop,"2,798"
1326,Vistara,"Tue, 30 Nov",Pune,New Delhi,16:55,19:05,2h 10m,1 Stop,"2,848"
1327,Vistara,"Tue, 30 Nov",Pune,New Delhi,19:30,21:40,2h 10m,1 Stop,"2,848"
1328,SpiceJet,"Tue, 30 Nov",Pune,New Delhi,17:05,19:25,2h 20m,1 Stop,"2,859"
1329,IndiGo,"Tue, 30 Nov",Pune,New Delhi,13:45,16:00,2h 15m,1 Stop,"3,114"
1330,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,18:15,21:00,2h 45m,1 Stop,"2,270"
1331,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,19:40,22:25,2h 45m,1 Stop,"2,270"
1332,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,16:20,19:10,2h 50m,1 Stop,"2,270"
1333,Air India,"Mon, 15 Nov",Chennai,New Delhi,06:10,08:55,2h 45m,1 Stop,"2,271"
1334,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,17:05,22:25,5h 20m,1 Stop,"2,271"
1335,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,11:50,18:10,6h 20m,1 Stop,"2,271"
1336,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,15:45,22:25,6h 40m,1 Stop,"2,271"
1337,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,10:55,18:00,7h 05m,1 Stop,"2,271"
1338,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,15:45,23:45,8h 00m,1 Stop,"2,271"
1339,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,11:50,19:55,8h 05m,2 Stop(s),"2,271"
1340,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,20:00,5h 20m,2 Stop(s),"4,374"
1341,IndiGo,"Mon, 15 Nov",Pune,Kolkata,17:45,23:15,5h 30m,1 Stop,"4,374"
1342,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,21:10,6h 30m,1 Stop,"4,374"
1343,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,23:15,8h 35m,1 Stop,"4,374"
1344,Air Asia,"Mon, 15 Nov",Pune,Kolkata,11:50,15:45,3h 55m,1 Stop,"4,949"
1345,IndiGo,"Mon, 15 Nov",Pune,Kolkata,13:40,19:15,5h 35m,1 Stop,"4,949"
1346,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:00,17:20,6h 20m,1 Stop,"4,949"
1347,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:00,19:40,8h 40m,1 Stop,"4,949"
1348,IndiGo,"Mon, 15 Nov",Pune,Kolkata,13:40,22:40,9h 00m,1 Stop,"4,949"
1349,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:10,20:40,9h 30m,1 Stop,"4,949"
1350,IndiGo,"Wed, 24 Nov",Patna,Bangalore,09:15,12:00,2h 45m,1 Stop,"3,659"
1351,Vistara,"Wed, 24 Nov",Patna,Bangalore,10:30,13:00,2h 30m,1 Stop,"3,827"
1352,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:40,22:50,6h 10m,1 Stop,"3,828"
1353,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,22:40,6h 20m,1 Stop,"3,828"
1354,IndiGo,"Wed, 24 Nov",Patna,Bangalore,14:55,22:00,7h 05m,1 Stop,"3,828"
1355,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,"00:05
+ 1 day",7h 45m,1 Stop,"3,828"
1356,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:40,"01:05
+ 1 day",8h 25m,1 Stop,"3,828"
1357,IndiGo,"Wed, 24 Nov",Patna,Bangalore,15:30,"00:20
+ 1 day",8h 50m,1 Stop,"3,828"
1358,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,"02:20
+ 1 day",10h 00m,1 Stop,"3,828"
1359,IndiGo,"Wed, 24 Nov",Patna,Bangalore,12:05,22:10,10h 05m,1 Stop,"3,828"
1360,Air India,"Fri, 19 Nov",Pune,Lucknow,12:35,19:40,7h 05m,1 Stop,"4,730"
1361,Air India,"Fri, 19 Nov",Pune,Lucknow,12:35,"08:15
+ 1 day",19h 40m,1 Stop,"4,730"
1362,IndiGo,"Fri, 19 Nov",Pune,Lucknow,14:10,16:00,1h 50m,1 Stop,"5,223"
1363,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,14:00,5h 15m,1 Stop,"5,255"
1364,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,19:40,10h 55m,1 Stop,"5,255"
1365,Air India,"Fri, 19 Nov",Pune,Lucknow,18:50,"08:15
+ 1 day",13h 25m,1 Stop,"5,255"
1366,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,"08:15
+ 1 day",23h 30m,1 Stop,"5,255"
1367,Air India,"Fri, 19 Nov",Pune,Lucknow,18:50,"19:40
+ 1 day",24h 50m,1 Stop,"5,255"
1368,Go First,"Fri, 19 Nov",Pune,Lucknow,15:30,22:15,6h 45m,1 Stop,"5,358"
1369,Go First,"Fri, 19 Nov",Pune,Lucknow,19:10,"07:30
+ 1 day",12h 20m,1 Stop,"5,358"
1370,Air Asia,"Tue, 30 Nov",Pune,New Delhi,18:40,20:50,2h 10m,1 Stop,"2,798"
1371,IndiGo,"Tue, 30 Nov",Pune,New Delhi,16:15,18:30,2h 15m,1 Stop,"2,798"
1372,Air India,"Tue, 30 Nov",Pune,New Delhi,18:50,21:05,2h 15m,1 Stop,"2,798"
1373,Air Asia,"Tue, 30 Nov",Pune,New Delhi,17:50,20:10,2h 20m,2 Stop(s),"2,798"
1374,Air India,"Tue, 30 Nov",Pune,New Delhi,12:35,16:00,3h 25m,2 Stop(s),"2,798"
1375,IndiGo,"Tue, 30 Nov",Pune,New Delhi,15:40,22:30,6h 50m,1 Stop,"2,798"
1376,Vistara,"Tue, 30 Nov",Pune,New Delhi,16:55,19:05,2h 10m,1 Stop,"2,848"
1377,Vistara,"Tue, 30 Nov",Pune,New Delhi,19:30,21:40,2h 10m,1 Stop,"2,848"
1378,SpiceJet,"Tue, 30 Nov",Pune,New Delhi,17:05,19:25,2h 20m,1 Stop,"2,859"
1379,IndiGo,"Tue, 30 Nov",Pune,New Delhi,13:45,16:00,2h 15m,1 Stop,"3,114"
1380,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,18:15,21:00,2h 45m,1 Stop,"2,270"
1381,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,19:40,22:25,2h 45m,1 Stop,"2,270"
1382,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,16:20,19:10,2h 50m,1 Stop,"2,270"
1383,Air India,"Mon, 15 Nov",Chennai,New Delhi,06:10,08:55,2h 45m,1 Stop,"2,271"
1384,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,17:05,22:25,5h 20m,1 Stop,"2,271"
1385,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,11:50,18:10,6h 20m,1 Stop,"2,271"
1386,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,15:45,22:25,6h 40m,1 Stop,"2,271"
1387,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,10:55,18:00,7h 05m,1 Stop,"2,271"
1388,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,15:45,23:45,8h 00m,1 Stop,"2,271"
1389,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,11:50,19:55,8h 05m,1 Stop,"2,271"
1390,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,20:00,5h 20m,1 Stop,"4,374"
1391,IndiGo,"Mon, 15 Nov",Pune,Kolkata,17:45,23:15,5h 30m,1 Stop,"4,374"
1392,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,21:10,6h 30m,1 Stop,"4,374"
1393,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,23:15,8h 35m,1 Stop,"4,374"
1394,Air Asia,"Mon, 15 Nov",Pune,Kolkata,11:50,15:45,3h 55m,1 Stop,"4,949"
1395,IndiGo,"Mon, 15 Nov",Pune,Kolkata,13:40,19:15,5h 35m,1 Stop,"4,949"
1396,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:00,17:20,6h 20m,1 Stop,"4,949"
1397,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:00,19:40,8h 40m,1 Stop,"4,949"
1398,IndiGo,"Mon, 15 Nov",Pune,Kolkata,13:40,22:40,9h 00m,1 Stop,"4,949"
1399,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:10,20:40,9h 30m,1 Stop,"4,949"
1400,IndiGo,"Wed, 24 Nov",Patna,Bangalore,09:15,12:00,2h 45m,1 Stop,"3,659"
1401,Vistara,"Wed, 24 Nov",Patna,Bangalore,10:30,13:00,2h 30m,1 Stop,"3,827"
1402,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:40,22:50,6h 10m,1 Stop,"3,828"
1403,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,22:40,6h 20m,1 Stop,"3,828"
1404,IndiGo,"Wed, 24 Nov",Patna,Bangalore,14:55,22:00,7h 05m,1 Stop,"3,828"
1405,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,"00:05
+ 1 day",7h 45m,1 Stop,"3,828"
1406,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:40,"01:05
+ 1 day",8h 25m,1 Stop,"3,828"
1407,IndiGo,"Wed, 24 Nov",Patna,Bangalore,15:30,"00:20
+ 1 day",8h 50m,1 Stop,"3,828"
1408,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,"02:20
+ 1 day",10h 00m,1 Stop,"3,828"
1409,IndiGo,"Wed, 24 Nov",Patna,Bangalore,12:05,22:10,10h 05m,1 Stop,"3,828"
1410,Air India,"Fri, 19 Nov",Pune,Lucknow,12:35,19:40,7h 05m,1 Stop,"4,730"
1411,Air India,"Fri, 19 Nov",Pune,Lucknow,12:35,"08:15
+ 1 day",19h 40m,1 Stop,"4,730"
1412,IndiGo,"Fri, 19 Nov",Pune,Lucknow,14:10,16:00,1h 50m,1 Stop,"5,223"
1413,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,14:00,5h 15m,2 Stop(s),"5,255"
1414,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,19:40,10h 55m,2 Stop(s),"5,255"
1415,Air India,"Fri, 19 Nov",Pune,Lucknow,18:50,"08:15
+ 1 day",13h 25m,2 Stop(s),"5,255"
1416,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,"08:15
+ 1 day",23h 30m,2 Stop(s),"5,255"
1417,Air India,"Fri, 19 Nov",Pune,Lucknow,18:50,"19:40
+ 1 day",24h 50m,2 Stop(s),"5,255"
1418,Go First,"Fri, 19 Nov",Pune,Lucknow,15:30,22:15,6h 45m,1 Stop,"5,358"
1419,Go First,"Fri, 19 Nov",Pune,Lucknow,19:10,"07:30
+ 1 day",12h 20m,1 Stop,"5,358"
1420,Air Asia,"Tue, 30 Nov",Pune,New Delhi,18:40,20:50,2h 10m,1 Stop,"2,798"
1421,IndiGo,"Tue, 30 Nov",Pune,New Delhi,16:15,18:30,2h 15m,1 Stop,"2,798"
1422,Air India,"Tue, 30 Nov",Pune,New Delhi,18:50,21:05,2h 15m,1 Stop,"2,798"
1423,Air Asia,"Tue, 30 Nov",Pune,New Delhi,17:50,20:10,2h 20m,1 Stop,"2,798"
1424,Air India,"Tue, 30 Nov",Pune,New Delhi,12:35,16:00,3h 25m,1 Stop,"2,798"
1425,IndiGo,"Tue, 30 Nov",Pune,New Delhi,15:40,22:30,6h 50m,1 Stop,"2,798"
1426,Vistara,"Tue, 30 Nov",Pune,New Delhi,16:55,19:05,2h 10m,1 Stop,"2,848"
1427,Vistara,"Tue, 30 Nov",Pune,New Delhi,19:30,21:40,2h 10m,1 Stop,"2,848"
1428,SpiceJet,"Tue, 30 Nov",Pune,New Delhi,17:05,19:25,2h 20m,1 Stop,"2,859"
1429,IndiGo,"Tue, 30 Nov",Pune,New Delhi,13:45,16:00,2h 15m,1 Stop,"3,114"
1430,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,18:15,21:00,2h 45m,1 Stop,"2,270"
1431,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,19:40,22:25,2h 45m,1 Stop,"2,270"
1432,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,16:20,19:10,2h 50m,1 Stop,"2,270"
1433,Air India,"Mon, 15 Nov",Chennai,New Delhi,06:10,08:55,2h 45m,1 Stop,"2,271"
1434,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,17:05,22:25,5h 20m,1 Stop,"2,271"
1435,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,11:50,18:10,6h 20m,1 Stop,"2,271"
1436,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,15:45,22:25,6h 40m,1 Stop,"2,271"
1437,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,10:55,18:00,7h 05m,1 Stop,"2,271"
1438,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,15:45,23:45,8h 00m,1 Stop,"2,271"
1439,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,11:50,19:55,8h 05m,1 Stop,"2,271"
1440,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,20:00,5h 20m,1 Stop,"4,374"
1441,IndiGo,"Mon, 15 Nov",Pune,Kolkata,17:45,23:15,5h 30m,1 Stop,"4,374"
1442,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,21:10,6h 30m,1 Stop,"4,374"
1443,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,23:15,8h 35m,1 Stop,"4,374"
1444,Air Asia,"Mon, 15 Nov",Pune,Kolkata,11:50,15:45,3h 55m,1 Stop,"4,949"
1445,IndiGo,"Mon, 15 Nov",Pune,Kolkata,13:40,19:15,5h 35m,1 Stop,"4,949"
1446,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:00,17:20,6h 20m,1 Stop,"4,949"
1447,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:00,19:40,8h 40m,1 Stop,"4,949"
1448,IndiGo,"Mon, 15 Nov",Pune,Kolkata,13:40,22:40,9h 00m,1 Stop,"4,949"
1449,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:10,20:40,9h 30m,1 Stop,"4,949"
1450,IndiGo,"Wed, 24 Nov",Patna,Bangalore,09:15,12:00,2h 45m,1 Stop,"3,659"
1451,Vistara,"Wed, 24 Nov",Patna,Bangalore,10:30,13:00,2h 30m,3 Stop(s),"3,827"
1452,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:40,22:50,6h 10m,1 Stop,"3,828"
1453,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,22:40,6h 20m,1 Stop,"3,828"
1454,IndiGo,"Wed, 24 Nov",Patna,Bangalore,14:55,22:00,7h 05m,2 Stop(s),"3,828"
1455,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,"00:05
+ 1 day",7h 45m,2 Stop(s),"3,828"
1456,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:40,"01:05
+ 1 day",8h 25m,1 Stop,"3,828"
1457,IndiGo,"Wed, 24 Nov",Patna,Bangalore,15:30,"00:20
+ 1 day",8h 50m,1 Stop,"3,828"
1458,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:20,"02:20
+ 1 day",10h 00m,1 Stop,"3,828"
1459,IndiGo,"Wed, 24 Nov",Patna,Bangalore,12:05,22:10,10h 05m,1 Stop,"3,828"
1460,Air India,"Fri, 19 Nov",Pune,Lucknow,12:35,19:40,7h 05m,1 Stop,"4,730"
1461,Air India,"Fri, 19 Nov",Pune,Lucknow,12:35,"08:15
+ 1 day",19h 40m,2 Stop(s),"4,730"
1462,IndiGo,"Fri, 19 Nov",Pune,Lucknow,14:10,16:00,1h 50m,1 Stop,"5,223"
1463,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,14:00,5h 15m,1 Stop,"5,255"
1464,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,19:40,10h 55m,1 Stop,"5,255"
1465,Air India,"Fri, 19 Nov",Pune,Lucknow,18:50,"08:15
+ 1 day",13h 25m,1 Stop,"5,255"
1466,Air India,"Fri, 19 Nov",Pune,Lucknow,08:45,"08:15
+ 1 day",23h 30m,1 Stop,"5,255"
1467,Air India,"Fri, 19 Nov",Pune,Lucknow,18:50,"19:40
+ 1 day",24h 50m,1 Stop,"5,255"
1468,Go First,"Fri, 19 Nov",Pune,Lucknow,15:30,22:15,6h 45m,1 Stop,"5,358"
1469,Go First,"Fri, 19 Nov",Pune,Lucknow,19:10,"07:30
+ 1 day",12h 20m,1 Stop,"5,358"
1470,Air Asia,"Tue, 30 Nov",Pune,New Delhi,18:40,20:50,2h 10m,1 Stop,"2,798"
1471,IndiGo,"Tue, 30 Nov",Pune,New Delhi,16:15,18:30,2h 15m,1 Stop,"2,798"
1472,Air India,"Tue, 30 Nov",Pune,New Delhi,18:50,21:05,2h 15m,1 Stop,"2,798"
1473,Air Asia,"Tue, 30 Nov",Pune,New Delhi,17:50,20:10,2h 20m,1 Stop,"2,798"
1474,Air India,"Tue, 30 Nov",Pune,New Delhi,12:35,16:00,3h 25m,1 Stop,"2,798"
1475,IndiGo,"Tue, 30 Nov",Pune,New Delhi,15:40,22:30,6h 50m,1 Stop,"2,798"
1476,Vistara,"Tue, 30 Nov",Pune,New Delhi,16:55,19:05,2h 10m,1 Stop,"2,848"
1477,Vistara,"Tue, 30 Nov",Pune,New Delhi,19:30,21:40,2h 10m,1 Stop,"2,848"
1478,SpiceJet,"Tue, 30 Nov",Pune,New Delhi,17:05,19:25,2h 20m,1 Stop,"2,859"
1479,IndiGo,"Tue, 30 Nov",Pune,New Delhi,13:45,16:00,2h 15m,1 Stop,"3,114"
1480,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,18:15,21:00,2h 45m,1 Stop,"2,270"
1481,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,19:40,22:25,2h 45m,1 Stop,"2,270"
1482,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,16:20,19:10,2h 50m,1 Stop,"2,270"
1483,Air India,"Mon, 15 Nov",Chennai,New Delhi,06:10,08:55,2h 45m,1 Stop,"2,271"
1484,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,17:05,22:25,5h 20m,1 Stop,"2,271"
1485,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,11:50,18:10,6h 20m,1 Stop,"2,271"
1486,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,15:45,22:25,6h 40m,1 Stop,"2,271"
1487,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,10:55,18:00,7h 05m,1 Stop,"2,271"
1488,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,15:45,23:45,8h 00m,1 Stop,"2,271"
1489,IndiGo,"Mon, 15 Nov",Chennai,New Delhi,11:50,19:55,8h 05m,1 Stop,"2,271"
1490,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,20:00,5h 20m,1 Stop,"4,374"
1491,IndiGo,"Mon, 15 Nov",Pune,Kolkata,17:45,23:15,5h 30m,1 Stop,"4,374"
1492,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,21:10,6h 30m,1 Stop,"4,374"
1493,IndiGo,"Mon, 15 Nov",Pune,Kolkata,14:40,23:15,8h 35m,1 Stop,"4,374"
1494,Air Asia,"Mon, 15 Nov",Pune,Kolkata,11:50,15:45,3h 55m,1 Stop,"4,949"
1495,IndiGo,"Mon, 15 Nov",Pune,Kolkata,13:40,19:15,5h 35m,1 Stop,"4,949"
1496,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:00,17:20,6h 20m,1 Stop,"4,949"
1497,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:00,19:40,8h 40m,1 Stop,"4,949"
1498,IndiGo,"Mon, 15 Nov",Pune,Kolkata,13:40,22:40,9h 00m,1 Stop,"4,949"
1499,IndiGo,"Mon, 15 Nov",Pune,Kolkata,11:10,20:40,9h 30m,1 Stop,"4,949"
1500,IndiGo,"Wed, 24 Nov",Patna,Bangalore,09:15,12:00,2h 45m,1 Stop,"3,659"
1501,Vistara,"Wed, 24 Nov",Patna,Bangalore,10:30,13:00,2h 30m,1 Stop,"3,827"
1502,IndiGo,"Wed, 24 Nov",Patna,Bangalore,16:40,22:50,6h 10m,1 Stop,"3,828"
